ID,Date,Text
4294967400,"26 November 2023, 02:38:46","متابعة إخبارية: ""نجل الأسيرة إسراء جعابيص 
يتحدث عن إجراءات الاحتلال وتضييقاته على العائلة قُبيل الإفراج عنها"""
4294967401,"26 November 2023, 02:46:58","متابعة إخبارية: ""لحظة العناق بعد 8 سنوات من الوحدة.. الأسيرة نورهان عواد في حضن والدتها عقب الإفراج عنها ضمن صفقة المقاومة."""
4294967402,"26 November 2023, 02:48:24","متابعة إخبارية: ""انتهت الحكاية.. وطارت العصافير، الأسيرة المحررة إسراء الجعابيص تعانق الحرية"""
4294967403,"26 November 2023, 02:50:06","متابعة إخبارية:""الأسيرة المحررة إسراء الجعابيص للجزيرة: نخجل أن نفرح وفلسطين كلها جريحة"""
4294967404,"26 November 2023, 02:51:38",عاجل | الأسيرة المحررة إسراء جعابيص للجزيرة: هناك الكثير من الجرحى داخل سجون الاحتلال
4294967405,"26 November 2023, 02:51:49",عاجل | الأسيرة المحررة إسراء جعابيص للجزيرة: يجب العمل على تحرير كل الأسرى من سجون الاحتلال
4294967406,"26 November 2023, 03:01:45","متابعة إخبارية: ""أهدي فرحتي لكل فلسطين ولأهل غزّة"" الأسيرة المقدسية المحررة نورهان عوّاد تتحدث عن ظروف الاعتقال والمعاناة التي تتعرض لها الأسيرات داخل سجون الاحتلال"""
4294967407,"26 November 2023, 03:03:16","متابعة إخبارية: ""صورة.. لحظة لقاء الاسيرة المقدسية فدوى حمادة بعائلتها."""
4294967408,"26 November 2023, 03:06:33","متابعة إخبارية: ""لحظات احتضان الأسيرة إسراء الجعابيص لنجلها معتصم ولقاء عائلتها في القدس المحتلة"""
4294967409,"26 November 2023, 03:16:58",متابعة إخبارية: لقاء الحريّة.. الأسيرات المحررات نورهان عودة وميس أبو غوش معاً
4294967410,"26 November 2023, 10:26:39",اللحظات الأولى عقب وصول الأسيرة المقدسية المحررة إسراء الجعابيص منزل عائلتها عقب غياب قسري في سجون الاحتلال
4294967411,"26 November 2023, 10:58:46","يديعوت أحرنوت: ""تقديرات في إسرائيل أن عدد الأسرى الذين مازالوا في غزة حتى الآن يزيد عن 200 إسرائيلي """
4294967412,"26 November 2023, 11:37:41",الأسيرة المقدسية المحررة إسراء جعابيص تعرض تصاميم نفذتها بيديها الجريحتين داخل الأسر
4294967413,"26 November 2023, 11:43:03",محامي مركز معلومات وادي حلوة محمد محمود : الاحتلال يحكم على الفتى المقدسي يزن الحسيني من حي الشيخ جراح بالسجن الفعلي لمدة 40 شهراً
4294967414,"26 November 2023, 11:57:06","وزير خارجية فنزويلا: ""نتنياهو يقوم بالإبادة والتطهير العرقي للشعب الفلسطيني بينما يستمتع ابنه بوقته في ميامي""."
4294967415,"26 November 2023, 12:05:09",جانب من تشييع الفتى المقدسي الشهيد محمد رياض صالح حيث ارتقى برصاص الاحتـلال في البيرة مساء أمس.
4294967416,"26 November 2023, 12:20:08",مشاهد للدمار الذي خلفته آليات وطائرات جيش الاحتلال في بيت لاهيا شمال قطاع غزة طوال الأسابيع الماضية.
4294967422,"26 November 2023, 12:26:26","القناة 13 العبرية : تسليم قائمة الأسرى الفلسطينيين الـ39 الذين سيطلق سراحهم اليوم لإدارة السجون الإسرائيلية التي بدأت بفحصها"""
4294967423,"26 November 2023, 12:44:04",عاجل | نيويورك تايمز عن مسؤول عسكري أمريكي: 90% من قنابل إسرائيل على غزة موجهة بالأقمار الصناعية وبعضها يزن 2000 رطل
4294967424,"26 November 2023, 13:00:44",الهلال الأحمر: استشهاد مزارع وإصابة آخر برصاص قوات الاحتلال شرقي مخيم المغازي شرق المحافظة الوسطى رغم التهدئة الانسانية.
4294967425,"26 November 2023, 13:05:15",عاجل | نيويورك تايمز عن خبراء ومنظمات: عدد الأطفال الذين قتلوا بغزة يفوق عددهم في كل الصراعات بالعالم العام الماضي
4294967426,"26 November 2023, 13:11:52","متابعة إخبارية : ""الاحتلال يستدعي الأسير المحرر صهيب الأعور من بلدة سلوان للتحقيق غداً في مركز شرطة النبي يعقوب بالقدس المحتلة"""
4294967427,"26 November 2023, 13:22:59","متابعة إخبارية : ""مشاهد من تشييع جثمان الفتى المقدسي محمد صالح الذي ارتقى برصاص الاحتلال في مدينة البيرة مساء أمس"""
4294967428,"26 November 2023, 13:31:03","متابعة إخبارية : ""لليوم الـ51.. المسجد الأقصى فارغ من أهله بسبب تضييقات الاحتلال غير المسبوقة، وسط استمرار تأمين الاقتحامات التي لم تتوقف منذ السابع من أكتوبر""."
4294967429,"26 November 2023, 13:32:53",صور .. من تشييع جثمان الفتى المقدسي محمد صالح الذي ارتقى برصاص الاحتلال في مدينة البيرة مساء أمس
4294967432,"26 November 2023, 13:35:33",مواراة جثمان الشهيد المقدسي محمد صالح الثرى في مدينة البيرة حيث ارتقى برصاص الاحتلال أمس
4294967433,"26 November 2023, 13:36:35","متابعة إخبارية : ""قبل وبعد العدوان الإسرائيلي .. صورة توضح منطقة الشيخ زايد ومسجدها شمال غزة""."
4294967434,"26 November 2023, 13:39:43",هيئة شؤون الأسرى والمحررين: ارتفعت حصيلة الاعتقالات بعد السابع من أكتوبر المنصرم، إلى أكثر من (3200)، وهذه الحصيلة تشمل من جرى اعتقالهم من المنازل، وعبر الحواجز العسكرية، ومن اضطروا لتسليم أنفسهم تحت الضغط، ومن احتجزوا كرهائن
4294967435,"26 November 2023, 13:49:14","أصدقاء العاصمة .. ادعوا أصدقاءكم للانضمام إلى قناتنا على تلغرام 

https://t.me/ALAsimaALQuds"
4294967436,"26 November 2023, 13:51:29",مشاهد قاسية ومؤلمة.. جثمان شهيدة تحت الركام منذ أيام في ظل ضعف إمكانيات طواقم الدفاع المدني في قطاع غزة
4294967437,"26 November 2023, 14:00:05","#عاجل تغطية صحفية: "" الاحتلال يستدعي للتحقيق عائلات أسرى مقدسيين منوي الإفراج عنهم في صفقة المقاومة ووردت أسماؤهم في قوائم الأسرى""."
4294967438,"26 November 2023, 14:02:49",تظاهرات حاشدة في لندن دعمًا لقطاع غزة.
4294967443,"26 November 2023, 14:08:25",مصاب على الأرض برصاص قوات الاحتلال التي اعتدت على النازحين الذين حاولوا العودة إلى بيوتهم في غزة وشمالها.                                                                                     تصوير: محمد الزعنون
4294967444,"26 November 2023, 14:16:10",قوات الاحتلال تقتحم حي عين اللوزة ببلدة سلوان جنوب المسجد الأقصى
4294967445,"26 November 2023, 14:35:41","#عاجل متابعة إخبارية : ""وزيرة الدولة بالخارجية القطرية: لأول مرة منذ بدء العدوان تصل المساعدات إلى المناطق الشمالية بالقطاع، وهناك عمل ومحادثات في اتجاه محاولة تمديد الهدنة على المسار السياسي""."
4294967446,"26 November 2023, 14:40:19","عاجل | متابعة إخبارية: ""مصلحة السجون الإسرائيلية: نستعد لتنفيذ المرحلة الثالثة من تبادل الأسرى"""
4294967447,"26 November 2023, 14:50:01","متابعة إخبارية: ""اندلاع مواجهات في حوش أبو تايه ببلدة سلوان بالقدس المحتلة تزامناً مع إطلاق قوات الاحتلال قنابل الغاز بكثافة"""
4294967448,"26 November 2023, 14:56:08",جانب من استهداف قوات الاحتلال الشبان بالقنابل الغازية في حي أبو تايه بسلوان جنوب المسجد الأقصى
4294967449,"26 November 2023, 15:06:33","تغطية صحفية: ""مدير الصحة في غزة : الاحتلال أقام نقطة أمنية في شارع صلاح الدين لمنع الأهالي من العودة لمنازلهم في شمال قطاع غزة"""
4294967450,"26 November 2023, 15:12:01","متابعة إخبارية : ""قوات الاحتلال تقوم بإزالة الأعلام المُعلقة حول منازل الأسرى المنوي الإفراج عنهم اليوم في بلدة سلوان جنوب المسجد الأقصى."""
4294967451,"26 November 2023, 15:33:40","متابعة إخبارية : ""الهلال الاحمر الفلسطيني: استلام قافلة مساعدات مكونة من 50 شاحنة من رفح جنوب قطاع غزة، نحو  مدينة غزة وشمالها، محملة بمواد اغاثية وغذائية ومياه شرب وأدوية ومستلزمات اسعافية"""
4294967452,"26 November 2023, 15:57:18","متابعة إخبارية : ""المستشار الإعلامي للأونروا عدنان أبو حسنة: شمالي قطاع غزة ومدينة غزة يعيشان مجاعة، والأمراض المعوية والجلدية تنتشر بأضعاف ما كانت عليه

- نحتاج على الأقل لـ 120 طنًا من الوقود يومياً لبدء تشغيل المرافق الأساسية""."
4294967453,"26 November 2023, 16:05:15",عاجل | المستشار الإعلامي للأونروا للجزيرة: هناك مخاوف من تسرب مياه الصرف الصحي للمياه الجوفية وهذا غير قابل للإصلاح
4294967454,"26 November 2023, 16:06:25","مصادر عبرية:"" جيش الاحتلال سرق 5 ملايين شيقل من قطاع غزة منذ بداية العملية البرية""."
4294967455,"26 November 2023, 16:13:01",مشاهد لاصطفاف المواطنين للحصول على مياه الشرب في رفح في ظل حصار الاحتلال المفروض على غزة منذ 50 يوماً
4294967456,"26 November 2023, 16:17:51","مصادر عبرية: أنباء عن سيطرة القوات المسلحة اليمنية على سفينة أخرى مملوكة لرجل أعمال إسرائيلي تدعى ""سنترال بارك""."
4294967457,"26 November 2023, 16:23:27",إليك الروح تشتاق 
4294967458,"26 November 2023, 16:28:51",عاجل| مصادر محلية: قوات الاحتلال تطلق النار تجاه مركبة على حاجز جبارة بطولكرم
4294967459,"26 November 2023, 16:47:47",وزارة الصحة: نناشد كافة الطواقم الطبية والتمريضية الموجودة في محافظتي غزة والشمال للالتحاق فورا بالعمل في مستشفى كمال عدوان للحاجة الماسة للكوادر الصحية في هذا الظرف الصعب الذي يمر به المستشفى من ضغط العمل الهائل وخاصة في تخصصات الولادة والأطفال والحضانة والجراحة والعظام
4294967460,"26 November 2023, 17:08:52","عاجل| الإعلام العبري: شركة إمبري للأمن البحري تؤكد اختطاف ناقلة النفط ""سنترال بارك"" المملوكة لإسرائيليين قبالة سواحل اليمن"
4294967461,"26 November 2023, 17:17:36","متابعة إخبارية: ""مظاهرات في المغرب دعماً لغزّة وأهلها وتنديداً بالعدوان"""
4294967462,"26 November 2023, 17:21:43",عاجل | عضو لجنة الطوارئ ببلدية غزة للجزيرة: لدينا عدة مشاكل بيئية على رأسها جثامين الشهداء المتراكمة ومياه الصرف
